business_id,name,latitude,longitude,stars,review_count,is_open,cuisine
IThvWu5a659nF3bk-wzgcg,McDonald's,53.4534754515,-113.5135226498,2.0,12,1,american
WzxcOFfMnuABFrrC6zEncg,New York Bagel Cafe,53.5208542,-113.4955612,3.0,129,1,other
tTdD5worf85OGvIFANzIhg,Walmart,53.5976563095,-113.4868687303,1.0,9,1,other
l2swAYeHaQ7tCHoig8X49w,Hakone,53.6017433,-113.5402419,3.0,23,1,japanese
LO1T3M80J3sqOQjkl3GThA,Waves Coffee House,53.4930320581,-113.6646044482,4.5,20,1,other
PI27T6IPtCFwtLVd0tv24w,Allstars Playland,53.421235,-113.481452,3.0,13,1,other
ibhRPfV4SiqDeBKuuAhpWg,Tim Hortons,53.587243,-113.4678785,3.0,10,1,other
kjMMzguxucNdtrdEHq3-4A,Tony Roma's,53.5999149,-113.4442487,2.5,20,1,seafood
c5i8pOwoUF5d2NlAvyBY2g,City Cellars,53.548096,-113.53364,4.0,5,1,other
xtSzMC5wlCgU28Qkbza4eg,Edmonton Food Bank,53.5665228,-113.530234,5.0,6,1,other
YH5KqmYkkrJrPP7kcJjKfg,Starbucks,53.4251547,-113.4798313,2.5,9,1,other
pCxSjSpNUh4ry3dBWPEvmw,Teacup2go,53.4299478,-113.4787583,4.5,17,1,japanese
I6S2XzdA0vpodHk5ZoA2yg,Spirit Bistro,53.5539179,-113.4904704,4.0,6,1,chinese
0ZqeykdkCj8duTBf_oZ62g,Buns & Roses Organic Wholegrain Bakery,53.502652,-113.5162558,4.5,10,1,other
KOw39R5QkkP8jXVl6Zsh8g,Deep Freeze: A Byzantine Festival,53.5704174497,-113.4847687391,4.5,7,1,other
X4UV72wZ-o3uyCnk8OAN8g,Pho Thanh,53.468492245,-113.4877196471,4.5,6,1,chinese
c2dOn33-_b8Pfze3KahurQ,Dominos Pizza,53.4683640608,-113.5848117247,2.5,5,1,pizzeria
p8IG_nT1gOBkjVJqqonJlg,A&W,53.540952,-113.441956,3.5,6,1,american
LOzj0BsudeOeqoN5d0wLVA,Cafe Mosaics,53.5183263,-113.5110454,4.0,167,1,vegan
PeU1slsG_XpoO040OHI3Qw,Hoang Long Noodle House,53.522414,-113.621903,3.0,51,1,thai
HCBSkwnMPHuOVKrTuGd6DA,The Next Act,53.518839,-113.4978503693,4.0,261,1,american
2IHXMnPAtyojytikDK7_-Q,Earls Kitchen + Bar,53.5388909,-113.6140158,3.5,46,1,american
HHyFJcgjrmvilO7mTzq1PQ,Safeway,53.5190301575,-113.4571494488,4.0,7,1,other
HYiLl8OWiiUSVJpOQyXVsA,Biera,53.51263,-113.476381,4.0,63,1,other
fGa6oaUxdxqs0JPnwUxn6Q,Starbucks,53.5375323,-113.5015478,4.0,8,1,other
6VZg-hUWOalEUpW71VxtOw,Credo Coffee,53.545974,-113.536213,4.0,34,1,other
b9HRLKTN-SEF5EOmkU-IoA,Italian Bakery,53.551243,-113.489408,4.0,33,1,italian
41EGAPq5ckADVRe9t24A-w,Derrick Golf & Winter Club,53.4672573,-113.5397872,3.0,5,1,other
c2VdONiIDoAkTCEjPNehjQ,Good Stock Foods,53.4754967067,-113.5278692431,4.5,23,1,vegan
YAHFO00INDOK4zaGDX1xVw,The Westend Rock Shop,53.5549237,-113.6171101,4.5,5,1,other
6xWQqSQ6nctJ6Ifro4Nrxw,The Bubble Tea Cafe,53.5512666,-113.4890106,4.0,5,1,other
AIG64K57PvGFwYXLt2bMrA,Rice Paper Fine Vietnamese Restaurant,53.5399882,-113.6283658,4.0,48,1,vietnamese
KN7Ff0SN-P8yJIqW0awp1w,Thai Flavours,53.5113263542,-113.6755371094,4.0,45,1,thai
m-2d0ATXiY3EqNcWAsHKPg,La Shish Taouk,53.5410620232,-113.5250720407,3.5,46,1,halal
YU0XzRuCz0CiX3eNaTtwQw,Beijing House Buffet,53.5989985266,-113.5708311547,3.5,52,1,chinese
4GHLneyW3oxaocy2udIbHA,The Dosa Shop,53.51777,-113.4895408,5.0,6,1,indian
PQuM6c6pdEOLyInZdzoa_g,Rosso Pizzeria,53.523553,-113.512505,4.0,96,1,pizzeria
39mBRF_M0eO6BdR_CTwVBg,Booster Juice,53.5227107802,-113.6274180082,2.5,11,1,other
BaOVI6Goj_PRXxSzP0C8CQ,A&W,53.48739,-113.491217,3.5,11,1,american
DfAc0hlFid5zaab2LKCWCw,Himalayan Village,53.4558049,-113.4297839,4.0,8,1,indian
Jy7LmTUXkjnJQqmtky565Q,Boston Pizza,53.5404766,-113.4222245,3.0,14,1,pizzeria
GlxOSJQ7UTHJm7F6YSP_Nw,Famoso Neapolitan Pizzeria,53.4435808919,-113.483994139,4.0,82,1,pizzeria
Z2gGsSqf9KknTvMGp1yByw,Moxie's Grill & Bar,53.5592954,-113.5036368,3.0,40,1,american
G1_plUowmMGqM44TNVjr5A,4404 Restaurant,53.4816567,-113.4934199,3.5,18,1,american
-L3E_h6OUJ7kRW2EDMFESQ,Dairy Queen Grill & Chill,53.4361634086,-113.615436852,2.0,8,1,other
okWDJkZ5RA8X-pHohNhM5Q,Toyo Sushi,53.5536282,-113.6133258,4.0,9,1,japanese
KIjJP6D4u3aqRvb7e5w5nQ,Wild Earth Bakery,53.5108241216,-113.5534610599,3.5,5,1,other
JpVdE4PGG7ACWpIfbVV6IA,The Real Canadian Liquor Store,53.4876345991,-113.4945626846,4.5,8,1,other
r5--kPhTvamXmN7ZMbUUYQ,LAVAZIO Cafe,53.6150189,-113.490841,4.5,5,1,other
-4lNMmoW7gRxkH0c2dfXfA,Ripe Tomato,53.5183696,-113.4969888,4.0,5,1,pizzeria
y9DacB6nnSJ42l3Y2y2h3w,Top Donair,53.5421122,-113.4184208,3.0,18,1,pizzeria
SXAQjjOCIuSJtthvWM7nWg,Pampa Brazilian Steakhouse,53.426114643,-113.4825614172,3.5,39,1,brazilian
PTjx2eez7hM28c-B3fSz4w,IHOP,53.423237,-113.420042,3.0,8,1,american
0EC5H_druND4ijqiSD0zEw,Paraiso Tropical,53.5058940708,-113.4978892726,4.5,17,1,other
6_F7TKg4qkp94eCSgBHL5A,Police Information Check,53.5694359469,-113.5674178332,3.0,6,1,other
7actrFbH8WtOOhOATrvkOQ,Brado's Pizza,53.5415485,-113.5918638,3.0,16,1,pizzeria
O4grjToHwGSIlbSHjQ1dQQ,Under the High Wheel,53.5178086,-113.4933209,3.5,122,1,american
41RbEZa99W2d_kTnYTp_mw,Dang Good Restaurant,53.5703784484,-113.5516438645,4.5,81,1,vegan
9z0XNWznR6KXQSMBt00AHA,Co Co Di,53.540929,-113.518766,3.5,45,1,halal
QcHnkxb66RBnWngh6dhyKw,Strathcona Registry Centre,53.5139385,-113.4971682,3.5,19,1,other
buo8UKIykT1ii2pmp9iCKg,The Real Canadian Liquor Store,53.5399567,-113.6211273,3.5,7,1,other
HC_F1uM-1CK2TVfpnU7-TQ,Cafe Bicyclette,53.5226377438,-113.4669635757,4.0,80,1,french
CMx6lnYGgWLJ-EB6m0uYtw,The Lunchbox Diner,53.565039,-113.569938,4.5,13,1,american
hkzC9Zje7rFffF-2ac6Vdg,Blue Chair Café,53.5126331,-113.4778896,3.5,50,1,vegan
t4mRS4ErJhzJh6vAbev15g,Zocalo,53.5552392,-113.484704,4.5,26,1,other
bInfNY2wRhdfSMBHQ52DEA,Pampa West Edmonton,53.5408941842,-113.6153178316,4.0,16,1,brazilian
iqTHGZyiWasuI8pop3J36A,Transcend Coffee - Garneau,53.5230220608,-113.5123608575,4.0,85,1,other
Ds7-VDtQHwYmrHVXEZGRUA,Mood Cafe,53.512423,-113.528442651,4.0,5,1,other
D_ZpvOHIS-JnEtS9yZ9DVQ,Awash Ethiopian Restaurant,53.5705577,-113.5480084,4.5,5,1,ethiopian
vnwbgn9HFpI4Vt3-x5tMbw,The Wokkery Restaurant,53.5575959,-113.4927525,3.5,14,1,chinese
a8UsQbYSabO-cIUH0FAwCQ,The Chopped Leaf,53.5438754344,-113.6132615805,4.0,10,1,american
XKdtB0Oc0jKjd64Vxayv_g,GYMVMT  - Kensington,53.5999047338,-113.5405245233,2.5,16,1,other
ogbVNDA-sYfO7oX0KzqOCQ,The Art of Cake,53.5478411422,-113.5255995386,4.0,57,1,other
IuPn2Ifxlo4dFMVAVkBoNQ,All Happy Family Restaurant,53.5497293363,-113.492411,3.5,89,1,chinese
vz6aFL15sHzcboC-CcOLdQ,Donair Station,53.5317604,-113.6198841,4.0,27,1,halal
mNRMnCdIo3QzHnptQ5nmMw,Real Deal Meats,53.4304268,-113.4716463,4.5,33,1,other
FTIOah_Ivhhj5d7tV_eh-g,Calle Mexico,53.5225673093,-113.6221166507,5.0,5,1,mexican
q-enMHLRAGuFIqp0dr6zqw,Kernels Popcorn,53.5225602,-113.6202358,3.5,7,1,other
Idfc5jjr9hGTtGts1KYIYQ,The Carrot,53.5702559,-113.4854937,4.0,22,1,other
Xvkcj5GbKhQnPhhpheTpfQ,Heeretea,53.5183378,-113.5188985,4.0,18,1,other
SF3QNTmBtT7W4pSgFDaQsQ,Ayesha's Kitchen,53.460498,-113.531538,2.5,6,1,other
ZvPmToHy63165FkXZ8otEA,Copper Branch,53.4529817,-113.4882341,3.5,13,1,vegan
ppsVp9vtfa4tBHTZJblbEQ,Braven,53.5456764,-113.4961405,3.5,33,1,seafood
mCItpaFOMhrDgkMhzGZ_9w,Joey's Seafood Restaurants,53.53214,-113.616951,3.5,12,1,seafood
ZcYFylbiFArKxpOQWxkIBQ,Mikado - Downtown,53.5457663,-113.5088813,4.0,81,1,japanese
WtUxi5n8KlQdfgHZfB2Fqw,Seoul Fried Chicken,53.5154572846,-113.4980632135,4.0,202,1,korean
UCtosidKVku7Z6uWPZk_jw,Budapest Delicatessen,53.560517,-113.484537,4.5,5,1,other
p5ADo37VV890lwrw-b1H2g,Oodle Noodle,53.540593831,-113.4201885512,3.0,9,1,chinese
3koeM2Blt-4rEmVIJAZf8Q,Woodwork,53.5419431694,-113.4907310799,4.0,157,1,other
YV-kXCOEnO3H5Lsj0rH2Hg,Franco's Pizza & Steak House,53.6030766,-113.3839892,4.5,6,1,pizzeria
Z6bZL7o-hEn3UdbtSd_yow,Fionn MacCool's,53.599861,-113.555342,3.0,34,1,other
htAgJEdl3lUzcoxoivya_w,Popular Bakery,53.5702714,-113.4844962,3.5,12,1,other
s9G06FPW74Prlp8s1h5nEA,Soban Sushi Bar,53.5182825196,-113.441976436,4.0,17,1,japanese
QmPwZKiteusgm2FV8b7tqQ,Save-On-Foods,53.4258019852,-113.5197785647,3.5,11,1,other
9JC8cdomyXRgqxwZZ53-mg,Browns Socialhouse West Henday,53.5247883166,-113.667720817,3.5,43,1,american
jtNRO_cFQsNRbK_YXtgzLg,Dairy Queen,53.5124798,-113.4424316883,3.5,7,1,other
6zCJyfA9ZpATCuURpXp-FA,Yeh! Frozen Yogurt and Cafe,53.522942,-113.627027,3.0,5,1,other
P_HGB651eBBjsWRWT9IYjQ,Spirits On Jasper,53.5412655,-113.5161996,2.5,5,1,other
2_qvUdA1EYMVj0N_vAz0Bw,Szechuan Sweet Mango,53.5183917,-113.4685595,4.0,44,1,chinese
3-Nmf0rD9aMGzX8FskxAHQ,Walmart,53.4401809,-113.4818023,2.5,23,1,other
duH8EuGBJPTckGe0s23ecA,Celebrate Gluten Free,53.5411494,-113.5840851,4.5,12,1,other
XjST6nGKZ7K_Sb6wKfCPDw,Chocolaterie Bernard Callebaut,53.5417917,-113.5353511,4.0,40,1,other
R5cF_kxMo_R0QlPrMAElcQ,Original Joe's Restaurant & Bar,53.4554565,-113.5637629,3.5,44,1,american
V7IHpr1xzFIf_jp876HoAw,Burger King,53.4783577,-113.4962801,3.5,6,1,other
Al2GstQzXGAR6eZAA3VWyA,Press'd The Sandwich,53.4666564,-113.4926798328,3.0,22,1,other
HiFmMHvkyhecARQhALxgaA,Woodvale Pizza & Hillview Pub,53.4679963,-113.431223,3.5,9,1,pizzeria
VlbhF2v7WmmuVaycSe--RA,Mikado - Southside,53.4481893896,-113.4834097718,3.0,83,1,japanese
krfVJeLeoS0PobOBh1rmpg,Safeway,53.5018256,-113.6287301,3.5,5,1,other
jC9Fn4tGGYbJg332IJ4MHA,Starbucks,53.5400327,-113.5786552,3.5,7,1,other
yEsntN33ff9rNOuNXdjsNA,Tim Hortons,53.5228804301,-113.6236258319,3.5,11,1,other
l9NdPiAL1zFK9NZRyfSHbw,Koffee Cafe,53.4593993,-113.4276792,4.0,14,1,other
iUQjm_CBtEo50a2BTMmksQ,South Point Pizza,53.479328,-113.3651284,4.0,8,1,pizzeria
EWJGjEzbwbasFECajnyi7A,Namaste India,53.5508079,-113.4929403,4.0,22,1,indian
l8W6Sl2mRDWBtYO03HNz1g,Oriental Dim Sum,53.5221426,-113.6199257,1.5,6,1,chinese
dzXyMoY5QXQIMxHkdbtV1w,D'amore Deli,53.5890258,-113.5408117,4.0,18,1,italian
zBpNvn_gH6T9KYTZCvqtxg,Syphay Restaurant,53.5455634,-113.4784329,4.0,85,1,thai
JIpEYwaAM2XO1s8KHF5-EA,Ampersand 27,53.5182615,-113.5041977,4.0,160,1,other
QfcE4bV12Inu95f2I3Q5aA,Barcode Karaoke Box & Lounge,53.555727,-113.493526,2.5,6,1,other
XiLBIu6YLaC8awWGfw1vGQ,Pho Binh Vietamese Noodle House,53.541047,-113.5811744,3.0,29,1,vietnamese
sSeXx0d2rrgRgof__Ir0aA,Harvest Chinese Restaurant,53.5255259,-113.4438026,4.0,19,1,chinese
-f8QKVohiabJggZgGE9ajg,Shoppers Drug Mart,53.5432787,-113.4943022,3.5,8,1,other
A53r5VFXvxLM7GqiQUiTJA,Ikki Izakaya,53.5406267,-113.5279824,3.5,26,1,japanese
0iXeck2mrz9GVlffx6RF4w,Urban Plant Cafe,53.464924,-113.473865,4.5,29,1,other
PULJgFocU0U6Ym2Y_q5PrQ,Conyac's Bar & Grill,53.5386075,-113.6316499,3.5,5,1,other
W0Q4JXLxKGyx_GrC8hsJZw,High Level Bridge Streetcar,53.543564,-113.490452,4.5,22,1,other
YB7KZ-4e8KlhXAYPN1vtwA,Edmonton Sportsdome,53.4641057,-113.4886853,2.5,7,1,other
fLZ8IpBPsDjFzl7zuXRZ9w,Zachs Famous Donair,53.4722697,-113.4504354,4.5,7,1,other
4YRyz0A4fF1MHTILIoAIiw,Walsh's No Frills,53.5415147,-113.5797898,3.0,8,1,other
SlKBYO4UP4SK9aSwbQffsQ,Capital Pizza & Steakhouse,53.6072068646,-113.4599962328,3.5,26,1,pizzeria
N5iwU0TgYBVkCYFro0LgRQ,Cô Đô Hue Express,53.6274440566,-113.415993105,3.5,26,1,vietnamese
22_KB3FITRnuTXCEHsXpIg,Brown Butter cafe,53.4189101972,-113.4789789579,4.5,31,1,other
PVX5uTR8iP-P-sOYRxY8tQ,Real Canadian Superstore,53.4372533,-113.6176785,3.5,8,1,other
I3oCM55B_ac9jC5FpWRmzw,Indian Chef Executive Take Out,53.404837,-113.5658033,3.5,8,1,indian
dc4qfC3jgnkGkN18zJElVg,Panago Pizza,53.5183426,-113.5080037,3.5,12,1,pizzeria
0Yj8droO_tgOW52Ap2XAfw,Tutti Frutti,53.4352190745,-113.615802303,3.0,12,1,other
ip1Ti6HtdzF-W365C3c67A,Edmonton Public Library - Woodcroft,53.5640332,-113.5536027,4.0,6,1,other
4rkmJMJ7NzQQ8TZ2MZ2xZg,Victoria Park,53.533778,-113.522548,4.0,7,1,other
rm65XzQTPVyqgUjG42cLcg,Rasoi India,53.464924,-113.4743242,3.0,6,1,indian
Ye1v9XQrENB1gpIoVG_m0Q,Craft and Cork,53.51821,-113.49553,4.0,10,1,other
eUx78xGSxFQ9S5nw4NxC2Q,Aapna Meat Sweets Dosa,53.4244832,-113.4441737,3.0,6,1,indian
Hxze1h03tINbqkiE4wQMxg,Blowers & Grafton,53.5183647,-113.5028022,4.0,105,1,other
qSPJp_PJm41li3fpH-XVpA,Chicago Deep Dish Pizza,53.540934,-113.601328,3.5,7,1,pizzeria
EzPMG7xCuSZCpA3HSSAjHg,Starbucks,53.5396121,-113.6155995,3.5,13,1,other
1cSCU9Q9XGBkEDjQMPwq-w,Uccellino,53.540754,-113.4988254221,4.5,69,1,italian
Oyx-v94KaJ0UFc3u9H70hg,Blue Willow Restaurant,53.544607,-113.512665,3.0,29,1,chinese
SVFt22qfFNML2lOl_7g5WA,I Love Sushi,53.5412371,-113.5013766,3.5,70,1,japanese
KmjgyjPpvo5bzKShKgzE4Q,Bulk Barn,53.451022,-113.483112,4.0,15,1,other
JSy4YZ0HkvMOohyGMIrPNQ,Calle Mexico,53.551208,-113.513401,4.5,96,1,mexican
hC9FlobGGp0G2C59WzOfFg,The Rec Room,53.4462414898,-113.4842375729,2.5,97,1,other
w9yOn6SCa9i7z59n5oLEDw,Second Cup,53.5348619,-113.6163111,3.0,13,1,other
NmbktTQD5HCwtg8_3LmDuQ,Pho Kim,53.5009747,-113.6289641,4.0,27,1,vietnamese
BzRGo0xHpUp1lxKFYdw1-A,Ernest's Dining Room,53.570371,-113.5029438,4.5,13,1,other
XChM5HOO9qFokNbVP9p_Pg,Real Canadian Superstore,53.480857428,-113.374361085,3.0,16,1,other
VPO102_KTLIZmNzTPsW8bg,Teddy's Bar & Grill,53.540793841,-113.5173472133,3.0,21,1,pizzeria
udH9kp2O5uRIi4hm4sy8-A,Pizza 73,53.4238425855,-113.4621244742,2.0,7,1,pizzeria
kRWQA2fdy2oXwNxvbV6_dQ,Booster Juice,53.5225586,-113.5204547,3.5,9,1,other
jYvfZutDGkHa9qs08iNmTA,Favoloso,53.568871292,-113.552158988,4.5,16,1,pizzeria
sFjzcP5GXcCmQAGOGc0Q8w,Red Ox Inn,53.531435,-113.4671569,4.5,72,1,american
Kcs1mj-mMxDSOSMbRTvKLg,Save-On-Foods,53.529734,-113.686407,4.0,5,1,other
CpvfKCs4huMxfoCy9VZaAQ,Southtown Hyundai,53.4698056,-113.4847977,2.0,20,1,other
29DWpKzWKmkabL6lXCJiyQ,Sushi-Ya,53.54116,-113.49483,3.5,21,1,japanese
zFuNuGXy50f6POIAa0UIhA,Swiss Chalet Rotisserie & Grill,53.5978409334,-113.416598702,1.5,12,1,american
vJlbggc3FsyeOqUOPhVfiA,Tim Hortons,53.437568677,-113.6063218931,3.0,5,1,other
MMOeXmCQ0MCWl4OInCnfWQ,The Canadian Brewhouse,53.545909,-113.509971,3.5,61,1,other
8FlCZ9Ko_gNiDDFfccT9vA,Save-On-Foods,53.562419,-113.466186,3.5,8,1,other
zHHQgWHDkR-Xd2iAEoT2FA,Press'd The Sandwich,53.5398521,-113.616936,3.5,23,1,other
2d7rO6a0HdyEg2Nnf3kLKg,McDonalds,53.5616860464,-113.466925621,2.0,10,1,other
7d_OgR-rNFMh0tScSqtegw,Starbucks,53.4387541302,-113.6184747495,3.0,12,1,other
lHu5ZbAdCE3a7fick0Wy8w,Ginseng Restaurant,53.4649282,-113.4743242,3.5,37,1,korean
G6insaeA1QFgCerxwrlwAw,Pizza Hut,53.5459004749,-113.5201829148,2.0,12,1,pizzeria
lH_H_PnJg5RR7QWFMf3yDQ,Edmonton Police Service,53.5480309469,-113.4853516455,2.5,7,1,other
O6FYbWunJPjC1uKfrscX-Q,Kim Chi Korean Delight,53.562227,-113.506374,4.0,12,1,korean
jLr_rFjj0SbrAwHJFPY7Zw,Wendy's,53.5555598,-113.6161021,4.0,5,1,american
Yp9mbFExXwmfeQOSSKIszA,La Pagode,53.5257991568,-113.618757135,4.0,37,1,vietnamese
b-6ZASm4dBCpPtJnmat7GQ,Taco Bell,53.6217641,-113.4909988,1.5,11,1,mexican
nLjDhc5lzWe6g5b6iUpzMA,The Daily Grind,53.525262,-113.5271987,4.0,6,1,other
jIcQDdE9R3vJWDAYtMn3hg,Wow Pop Chicken,53.4669557,-113.487244,4.5,7,1,korean
694YRbhnl7NShhEt8OmiSg,Mondo Café,53.539659,-113.506853,3.5,7,1,other
za92jB8WOs99jg5k11JiTg,Wendy's,53.5458499779,-113.5108676647,2.5,7,1,american
_iHhdovXKxd5Rjn6ixTx2A,Church´s Texas Chicken,53.5593042,-113.5553368,3.5,5,1,other
H5cH1BbNfP5YEkytAQaYrg,McDonald's,53.5253414,-113.6174772,1.5,11,1,american
Zbn9WRZr94_mp4aY6SgVAw,Hansik,53.6003677806,-113.5406728831,3.5,22,1,korean
z-0AZnYLwMhypHqOZS_GAQ,Alberta One-Stop Registry,53.6005977,-113.5423035,1.5,8,1,other
Wa_SmUqu2uvoJjWgtRhNFw,Tavern On Whyte,53.5225719735,-113.5010474516,3.5,27,1,other
5BS1x4un3qHfEwaLFMdn8A,China Town,53.5224397,-113.6218712,3.0,5,1,chinese
0yjMfavV_BVNPSClSomboA,Edo Japan,53.453619,-113.568355,3.5,5,1,japanese
f-Gc_hy0UXH_30ruSx2Srg,Azucar Taco House,53.5921224272,-113.4173733524,3.0,31,1,american
FZlbI7_mdb79DzaqRIAqtg,Second Cup,53.519258,-113.520273,3.5,11,1,other
ae_mQ96IchbL-NkImqIdcw,Meat Street Pies,53.5221688,-113.456394,5.0,12,1,other
NTtKM3CRyGjr8pC--OyHdQ,Thirsty Camel,53.5039262,-113.4538906,4.0,20,1,other
3jYrayuZ8LPwok0wDgfYwQ,Booster Juice,53.5971535465,-113.5709143609,3.5,8,1,other
hsFeBJI3k6sxinXWHrHWpA,Toast Culture,53.5405883193,-113.5289275646,4.5,16,1,pizzeria
I_4JcgufBY4MapcvhLWkNg,Tommy Gun's Original Barbershop,53.6186167,-113.4897912,3.0,9,1,other
hVOJFfbhqiiM5So6fP3fuw,Real Canadian Superstore,53.6015325,-113.537165,2.5,20,1,other
874VCgjtBOeea-FmFXuNQg,Cake Couture,53.5198642,-113.5803724,4.5,7,1,other
bSZPHtoLtX137vklVl895A,Mike's Famous,53.5183813,-113.5015907,2.5,38,1,american
tYE0zj5xKRubmV1H_nRo_w,Original Joe's Restaurant & Bar,53.4260275,-113.4764916,4.0,32,1,american
Gx1EutrVuqcHxG72DQmwRA,Nabati Foods,53.5863622,-113.4425965,4.5,5,1,vegan
4Ws7AHG6lLck3LIq39IL9A,Route 99 Diner,53.5241527,-113.4865465,3.5,100,1,other
ez6P_Mz-Keit2yZ5V7ZN3A,Thai House,53.4990533694,-113.4871731624,2.0,17,1,thai
ZBKjkE56qQprfwuk20-K-w,Time Escape Edmonton,53.556652,-113.527796,4.5,18,1,other
2T8ee53Dg13f94YYwhskTQ,Brown Socialhouse Albany,53.6296912,-113.5450206,4.0,26,1,pizzeria
aEolEAha76VxRbNAw2TgAw,Old Country Meat & Deli,53.5008089,-113.5046972,4.5,8,1,other
nZxJ5ZE7NKR1ncUbMpADTg,Boston Pizza,53.5069742386,-113.4446049369,3.0,12,1,pizzeria
jkUcmiTBHmHf-HjZq008BA,Hawkers Market,53.5461359623,-113.4991691262,3.5,6,1,other
J1eXBemzq8NYHYLe5e7WLQ,Teriyaki Corner Japanese Bistro,53.4957315,-113.6669792,3.5,31,1,japanese
k6C78LqgVcinrXoagbQ5lQ,Pho Tasty,53.5406608604,-113.6416376,4.5,6,1,thai
qPsVjqobBUynpDLn7owMHw,Gaya Korean Restaurant,53.522801,-113.51994,3.5,14,1,korean
PbqJmjSijS7aXr0qkjbuxA,The Keg Steakhouse And Bar,53.444500353,-113.491170292,4.0,85,1,seafood
GICeuIElRTQAtidUSL3X9w,Royal Paan,53.4536929,-113.4709188,3.5,7,1,indian
ynoPSeZDTVS_WuTFk7loOQ,Mai Vietamese Fusion,53.522436,-113.621884,3.0,26,1,vietnamese
jBx3OOeVrnHiuJp2cIP0EA,Pho 4 Me,53.4591,-113.447451,4.5,6,1,vietnamese
GjK8fBJO3sE9vYkK0RE7Jw,Lemongrass Cafe,53.4874321048,-113.4983166271,4.0,62,1,chinese
QAZvQiR4c_wAlG9qrGJEQQ,Tim Hortons,53.5441967,-113.6151758,3.0,7,1,other
q6glXE1BeZcrH9L5l1flwQ,Carl's Jr,53.6004057433,-113.4934234992,3.0,7,1,american
Q0VMSuPbqDyCp0Wgvunq6w,Donna's Eatery,53.5662397,-113.6899589,4.0,33,1,other
8rUXJqKHOdsaNylYKIKJTg,Pho Hoa Fusion Noodle House,53.523607,-113.623465,3.0,14,1,vietnamese
CQPdtSO289VVyNkkTGzrsg,Edo Japan,53.5459928076,-113.5201410118,3.0,8,1,japanese
GZpoOnvn9iiSLIZq-NJD-A,Widynowski's Sausage House,53.5705939,-113.406505,5.0,6,1,other
R4XWS6vw26iZ5fKanpxIWA,Safeway,53.5187803,-113.5136245,2.0,18,1,other
eTJ9yCYsqQMmrnVkTog20g,Popeyes Lousiana Kitchen,53.4270545,-113.4814961,3.0,13,1,other
SsBXq5tma73o7OyY1237Ng,Normand's Restaurant,53.540725,-113.5223159,4.5,68,1,french
TzZ306BIYke18RV9uoRGvg,Jugo Juice,53.5625783331,-113.5063471231,3.0,7,1,other
_Hf8iWs1nCydx5blpXV0Fg,Bucas & Pastas,53.5396441,-113.6068651,4.0,25,1,italian
E38acoNEJDP7A8Jqpj21Rw,Fifendekel,53.4685927721,-113.4882826691,3.5,25,1,other
WnBodrOehjAKLWuj5-44DQ,More Subs,53.5512345,-113.6133689,4.5,6,1,other
JPbXm_15NHEKVjtUvPUTKA,Town Square Brewing,53.4290164,-113.4785441,4.0,32,1,pizzeria
AXpY1Y4Q1EhTmGu3wQ4yOQ,Atrium Cafe,53.4825681,-113.4936833,3.0,17,1,other
XuVGxT7oTlslWxzVFGjYbw,Ellerslie Registries,53.4234451,-113.5140556,2.0,15,1,other
ilQbwcGPbymQa3wMqZoGUQ,Stang Guitars,53.5120731,-113.487617,5.0,6,1,other
6FPr7wbkqnRlRmFVniwmHg,The Common,53.5375855,-113.5087061,4.0,150,1,other
-XqH9MW831JOtqsJsrHEdw,Burrito Libre,53.521766,-113.520173,3.0,26,1,mexican
vRm7mIVRfvzvBKhDe5DsOA,BAMBU,53.5177282,-113.4965137,4.5,5,1,vietnamese
O-UOybvMutXl97R3dlvkyA,Blaze Pizza,53.4425156,-113.4832826,4.0,42,1,pizzeria
yyJ-cNLt44n9DnNI4xrDXQ,Anvil Coffee House,53.525396,-113.427337,4.0,13,1,other
3cV-8v0W5pepppDBDpMW9w,Gameday Barbershop,53.5139375,-113.4969093,3.5,5,1,other
YYhtoCEpgBgTAQ-NDRZU8A,Halley's Club,53.5237287589,-113.621573,4.0,23,1,other
k9nDoJ0MaMYymI-iceql-A,Rockin' Robyn's Diner,53.5562387,-113.6058242,4.0,147,1,other
uVXm-khx_kNEnhKLgn8jUg,McDonald's,53.4875886,-113.4957373,2.0,6,1,american
jZSTJr11c4mo9NrKyJodnQ,HUMA Mexican Comfort,53.5005875567,-113.4859028697,4.0,132,1,mexican
a-dvm-J7qPKGRRxFXBG56Q,Kazoku Ramen,53.539669,-113.607027,3.5,91,1,japanese
b9NLnpv-nXj8ilX6NuhkLg,Chianti Cafe & Restaurant - Old Strathcona,53.5182094716,-113.5002148524,3.5,117,1,italian
ftqEnQNuGtadgCZxp6Q38A,Phonatics Vietnamese Restaurant,53.599894,-113.5476811,2.5,9,1,vietnamese
1cm10ZcTSCHP01lvU3jIIA,Safeway,53.4547194,-113.509828,3.5,9,1,other
3FAB7dFETIcStzoCAwqatQ,Mini Mango,53.4234858471,-113.4764095555,4.0,66,1,thai
tD7_JhXERoPS8NXCi7UiCg,Liz's HomeStyle Grill,53.5525065677,-113.4733511574,3.5,8,1,other
U3dnKuTf1PDtJVpVIyckNQ,Quiznos,53.5374445,-113.6178308,3.0,11,1,other
MwcWqRwl-N-IvwUBlpLbaQ,Buster's Pizza Express,53.6017648,-113.445885,3.5,5,1,pizzeria
